Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag,Audience_Segment_Match,Channel_Count,Month,Month_Number,Quarter,Weekday,Channel_Combo,Duration_Bucket,CTR,Lead_Rate,Conversion_Rate,Impression_To_Conversion,Revenue_Per_Click,Revenue_Per_Conversion,Cost_Per_Conversion,Profit,Profitable_Flag
NY-CMP-4343,Email,Premium Shoppers,7,"Google, Email, Facebook",78683,10302,3114,2012,617684,85.46,2.59,Hindi,19.61,Youth,2024-12-12,Profitable,False,3,December,12,Q4,Thursday,"Email, Facebook, Google",Short,0.13093044240814408,0.30227140361094934,0.6461143224149004,0.0255709619612877,59.95767812075325,307.0,0.04247514910536779,617598.54,1
NY-CMP-39737,Email,Working Women,30,"Google, WhatsApp",45503,4913,1263,485,151320,478.73,-0.35,Hindi,14.64,Youth,2024-12-12,Loss-Making,False,2,December,12,Q4,Thursday,"Google, WhatsApp",Long,0.10797090301738346,0.2570730714431101,0.384006334125099,0.010658637892007121,30.799918583350294,312.0,0.9870721649484536,150841.27,0
NY-CMP-43667,Email,Premium Shoppers,25,"YouTube, WhatsApp, Google",63249,1495,377,134,72762,2212.13,-0.75,Hindi,3.17,Premium Shoppers,2024-12-12,Loss-Making,True,3,December,12,Q4,Thursday,"Google, WhatsApp, YouTube",Long,0.023636737339720788,0.25217391304347825,0.35543766578249336,0.0021186105709181174,48.670234113712375,543.0,16.508432835820898,70549.87,0
NY-CMP-27259,Email,Working Women,16,WhatsApp,10961,407,220,156,38064,1559.58,-0.84,English,7.14,Premium Shoppers,2024-12-12,Loss-Making,False,1,December,12,Q4,Thursday,WhatsApp,Medium,0.03713164857221057,0.5405405405405406,0.7090909090909091,0.014232278076817808,93.52334152334153,244.0,9.997307692307691,36504.42,0
NY-CMP-16308,Email,Premium Shoppers,5,"WhatsApp, Email",69833,3238,1121,533,272896,450.68,0.14,Tamil,7.01,College Students,2024-12-12,Profitable,False,2,December,12,Q4,Thursday,"Email, WhatsApp",Short,0.046367763091947935,0.346201358863496,0.47546833184656556,0.00763249466584566,84.27918468190241,512.0,0.8455534709193246,272445.32,1
NY-CMP-7998,Email,Premium Shoppers,13,Email,36857,5366,2552,869,656095,183.8,3.11,Hindi,23.84,Youth,2024-12-12,Profitable,False,1,December,12,Q4,Thursday,Email,Medium,0.1455897115880294,0.47558702944465153,0.34051724137931033,0.0235776107659332,122.26891539321655,755.0,0.21150747986191026,655911.2,1
NY-CMP-32468,Email,College Students,14,"Email, Facebook",12616,266,130,60,33660,3134.55,-0.82,Hindi,3.61,College Students,2024-12-12,Loss-Making,True,2,December,12,Q4,Thursday,"Email, Facebook",Medium,0.02108433734939759,0.48872180451127817,0.46153846153846156,0.004755865567533291,126.54135338345864,561.0,52.2425,30525.45,0
NY-CMP-8190,Email,Working Women,30,Email,82309,8156,3497,2305,1104095,68.82,5.96,Tamil,16.96,College Students,2024-12-12,Profitable,False,1,December,12,Q4,Thursday,Email,Long,0.09909001445771422,0.42876410004904364,0.6591364026308264,0.02800422797020982,135.3721186856302,479.0,0.02985683297180043,1104026.18,1
NY-CMP-1870,Email,Tier 2 City Customers,25,"WhatsApp, Instagram",84264,5068,1604,1212,892032,162.05,3.54,English,9.36,Premium Shoppers,2024-12-12,Profitable,False,2,December,12,Q4,Thursday,"Instagram, WhatsApp",Long,0.06014430836418874,0.3164956590370955,0.7556109725685786,0.014383366562232982,176.01262825572218,736.0,0.1337046204620462,891869.95,1
NY-CMP-46990,Email,Premium Shoppers,22,"YouTube, Instagram",26064,3165,1740,1306,335642,103.67,1.48,Hindi,23.83,Premium Shoppers,2024-12-12,Profitable,True,2,December,12,Q4,Thursday,"Instagram, YouTube",Long,0.12143186003683241,0.5497630331753555,0.7505747126436781,0.050107427869858806,106.04802527646129,257.0,0.07937978560490046,335538.33,1
NY-CMP-39089,Email,Premium Shoppers,5,Facebook,53672,2077,595,281,122797,1054.49,-0.59,Tamil,5.5,College Students,2024-12-12,Loss-Making,False,1,December,12,Q4,Thursday,Facebook,Short,0.038698017588314204,0.2864708714492056,0.4722689075630252,0.005235504546132062,59.12229176697159,437.0,3.7526334519572955,121742.51,0
NY-CMP-55790,Email,Tier 2 City Customers,27,"Instagram, Google, YouTube",79461,8270,4316,2221,1392567,23.7,25.45,English,18.63,Youth,2024-12-12,Profitable,False,3,December,12,Q4,Thursday,"Google, Instagram, YouTube",Long,0.10407621348837795,0.5218863361547763,0.5145968489341983,0.027950818640590982,168.38778718258766,627.0,0.010670868977937866,1392543.3,1
NY-CMP-45025,Email,Youth,9,Facebook,38701,2179,539,252,75348,771.85,-0.61,Tamil,7.67,Working Women,2024-12-13,Loss-Making,False,1,December,12,Q4,Friday,Facebook,Short,0.056303454691093255,0.24736117485084902,0.4675324675324675,0.006511459652205369,34.57916475447453,299.0,3.0628968253968254,74576.15,0
NY-CMP-20328,Email,College Students,23,"Instagram, Google",22316,1548,689,245,95305,1025.84,-0.62,Bengali,11.12,Premium Shoppers,2024-12-13,Loss-Making,False,2,December,12,Q4,Friday,"Google, Instagram",Long,0.06936727012009321,0.4450904392764858,0.3555878084179971,0.010978670012547051,61.56653746770026,389.0,4.187102040816326,94279.16,0
NY-CMP-9335,Email,Premium Shoppers,13,"Google, YouTube, WhatsApp",19855,1539,856,357,249543,181.29,2.86,English,13.86,Tier 2 City Customers,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Google, WhatsApp, YouTube",Medium,0.07751196172248803,0.5562053281351527,0.41705607476635514,0.01798035759254596,162.14619883040936,699.0,0.5078151260504201,249361.71,1
NY-CMP-45182,Email,Youth,12,"Google, Facebook",29066,2165,838,570,448590,303.77,1.59,English,12.29,Premium Shoppers,2024-12-13,Profitable,False,2,December,12,Q4,Friday,"Facebook, Google",Medium,0.07448565334067295,0.38706697459584294,0.6801909307875895,0.019610541526181795,207.20092378752886,787.0,0.5329298245614035,448286.23,1
NY-CMP-4121,Email,Youth,8,Instagram,67771,6810,3719,2744,2093672,58.74,11.99,English,19.59,College Students,2024-12-13,Profitable,False,1,December,12,Q4,Friday,Instagram,Short,0.10048545838190376,0.5461086637298092,0.7378327507394461,0.04048929483112246,307.4408223201175,763.0,0.0214067055393586,2093613.26,1
NY-CMP-13887,Email,Youth,30,Instagram,83918,11597,6188,2773,1882867,51.14,12.28,Tamil,24.5,College Students,2024-12-13,Profitable,False,1,December,12,Q4,Friday,Instagram,Long,0.1381944278938964,0.5335862723118048,0.44812540400775697,0.033044162158297384,162.35810985599724,679.0,0.01844212044716913,1882815.86,1
NY-CMP-49722,Email,College Students,11,"Facebook, Instagram, WhatsApp",48557,5659,3232,2141,879951,97.28,3.22,Tamil,22.72,Tier 2 City Customers,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Facebook, Instagram, WhatsApp",Medium,0.1165434437877134,0.5711256405725393,0.6624381188118812,0.04409250983380357,155.49584732284856,411.0,0.04543671181690799,879853.72,1
NY-CMP-44348,Email,Premium Shoppers,11,"Facebook, YouTube, WhatsApp",60525,5531,1978,1187,453434,223.95,0.71,Hindi,14.37,Working Women,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Facebook, WhatsApp, YouTube",Medium,0.09138372573316811,0.35762068342071957,0.6001011122345804,0.019611730689797605,81.98047369372627,382.0,0.18866891322662172,453210.05,1
NY-CMP-37374,Email,Working Women,30,"Google, Facebook",57660,3625,1104,554,182266,426.72,-0.23,Bengali,9.16,Tier 2 City Customers,2024-12-13,Loss-Making,False,2,December,12,Q4,Friday,"Facebook, Google",Long,0.06286853971557406,0.304551724137931,0.5018115942028986,0.009608047173083594,50.28027586206897,329.0,0.7702527075812274,181839.28,0
NY-CMP-1444,Email,Youth,26,Instagram,55074,3297,870,455,358995,371.42,1.12,English,8.39,Youth,2024-12-13,Profitable,True,1,December,12,Q4,Friday,Instagram,Long,0.05986490903148491,0.26387625113739765,0.5229885057471264,0.008261611649780296,108.88535031847134,789.0,0.8163076923076923,358623.58,1
NY-CMP-17638,Email,Tier 2 City Customers,13,"Facebook, WhatsApp, Google",49521,5751,1687,975,662025,298.02,1.28,Hindi,16.99,College Students,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Facebook, Google, WhatsApp",Medium,0.11613254982734597,0.293340288645453,0.5779490219324244,0.019688616950384687,115.11476264997391,679.0,0.30566153846153843,661726.98,1
NY-CMP-44597,Email,Youth,15,"Facebook, Email, Instagram",43313,1229,402,130,96330,1391.06,-0.47,Bengali,4.07,Working Women,2024-12-13,Loss-Making,False,3,December,12,Q4,Friday,"Email, Facebook, Instagram",Medium,0.028374852815551913,0.3270951993490643,0.32338308457711445,0.003001408353150324,78.38079739625712,741.0,10.700461538461537,94938.94,0
NY-CMP-44728,Email,Working Women,25,"Google, Instagram",91080,7544,1723,883,463575,150.08,2.5,Bengali,11.14,Youth,2024-12-13,Profitable,False,2,December,12,Q4,Friday,"Google, Instagram",Long,0.08282828282828283,0.2283934252386002,0.5124782356355194,0.009694773825208608,61.449496288441146,525.0,0.1699660249150623,463424.92,1
NY-CMP-6543,Email,Premium Shoppers,22,"Email, Facebook",17495,602,345,239,109462,897.14,-0.49,Tamil,6.78,Premium Shoppers,2024-12-13,Loss-Making,True,2,December,12,Q4,Friday,"Email, Facebook",Long,0.0344098313803944,0.5730897009966778,0.6927536231884058,0.013661046013146614,181.83056478405317,458.0,3.753723849372385,108564.86,0
NY-CMP-50979,Email,Tier 2 City Customers,10,"Email, Instagram, WhatsApp",32949,865,193,133,88046,847.34,-0.22,English,3.61,Tier 2 City Customers,2024-12-13,Loss-Making,True,3,December,12,Q4,Friday,"Email, Instagram, WhatsApp",Short,0.026252693556708853,0.223121387283237,0.689119170984456,0.004036541321436159,101.78728323699421,662.0,6.370977443609023,87198.66,0
NY-CMP-6696,Email,Working Women,22,Email,27220,1602,895,353,245335,774.02,-0.1,English,10.47,Working Women,2024-12-13,Loss-Making,True,1,December,12,Q4,Friday,Email,Long,0.05885378398236591,0.5586766541822722,0.394413407821229,0.012968405584129317,153.14294631710362,695.0,2.1926912181303115,244560.98,0
NY-CMP-49523,Email,Tier 2 City Customers,20,"Facebook, Instagram, YouTube",28623,3675,2202,1482,622440,174.39,1.41,Tamil,25.71,College Students,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Facebook, Instagram, YouTube",Medium,0.12839325018341893,0.5991836734693877,0.6730245231607629,0.05177654333927261,169.37142857142857,420.0,0.11767206477732793,622265.61,1
NY-CMP-46602,Email,College Students,10,"Google, Email, YouTube",51112,2398,732,255,149685,212.24,1.77,English,6.62,College Students,2024-12-13,Profitable,True,3,December,12,Q4,Friday,"Email, Google, YouTube",Short,0.04691657536390671,0.30525437864887406,0.3483606557377049,0.00498904366880576,62.42076730608841,587.0,0.8323137254901961,149472.76,1
NY-CMP-9127,Email,Youth,27,Facebook,10678,347,97,45,27720,3895.98,-0.84,English,4.58,Youth,2024-12-13,Loss-Making,True,1,December,12,Q4,Friday,Facebook,Long,0.03249672223262783,0.27953890489913547,0.4639175257731959,0.004214272335643379,79.88472622478386,616.0,86.57733333333333,23824.02,0
NY-CMP-3362,Email,College Students,25,"Email, Facebook, Google",61932,8670,2947,998,259480,175.01,0.49,English,20.37,Working Women,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Email, Facebook, Google",Long,0.13999224956403797,0.3399077277970012,0.33864947404139806,0.01611444810437254,29.928489042675896,260.0,0.17536072144288575,259304.99,1
NY-CMP-26211,Email,Youth,13,"Google, Facebook, Instagram",13790,771,224,99,59499,810.26,-0.26,Hindi,7.93,Tier 2 City Customers,2024-12-13,Loss-Making,False,3,December,12,Q4,Friday,"Facebook, Google, Instagram",Medium,0.05591007976794779,0.2905317769130999,0.4419642857142857,0.007179115300942712,77.17120622568093,601.0,8.184444444444445,58688.74,0
NY-CMP-11088,Email,Tier 2 City Customers,18,"YouTube, Instagram, Email",19571,1457,414,250,50500,929.24,-0.78,English,10.84,Tier 2 City Customers,2024-12-13,Loss-Making,True,3,December,12,Q4,Friday,"Email, Instagram, YouTube",Medium,0.07444688569822697,0.28414550446122167,0.6038647342995169,0.012774002350416433,34.66026080988332,202.0,3.71696,49570.76,0
NY-CMP-43620,Email,Working Women,9,"YouTube, Facebook, Email",60567,1973,500,247,170677,438.59,0.58,Hindi,4.49,Youth,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Email, Facebook, YouTube",Short,0.03257549490646722,0.25342118601115055,0.494,0.004078128353723975,86.50633552965027,691.0,1.775668016194332,170238.41,1
NY-CMP-25339,Email,College Students,17,Instagram,33067,2977,1783,563,381151,265.85,1.55,Tamil,16.1,Tier 2 City Customers,2024-12-13,Profitable,False,1,December,12,Q4,Friday,Instagram,Medium,0.09002933438170986,0.598925092374874,0.31575995513180033,0.01702603804397133,128.03191132012094,677.0,0.47220248667850806,380885.15,1
NY-CMP-5886,Email,Tier 2 City Customers,24,"Facebook, Email, Google",30945,1257,739,496,160208,139.2,1.32,Tamil,8.05,Premium Shoppers,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Email, Facebook, Google",Long,0.040620455647115854,0.5879077167859984,0.6711772665764547,0.01602843755049281,127.45266507557677,323.0,0.2806451612903226,160068.8,1
NY-CMP-22221,Email,Tier 2 City Customers,22,"Facebook, YouTube, Instagram",42533,4219,1795,810,284310,160.63,1.19,Tamil,16.04,Premium Shoppers,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Facebook, Instagram, YouTube",Long,0.09919356734770648,0.425456269258118,0.45125348189415043,0.019044036395269557,67.38800663664375,351.0,0.19830864197530865,284149.37,1
NY-CMP-14052,Email,College Students,17,"YouTube, WhatsApp",27076,629,244,113,64523,674.38,-0.15,Bengali,3.64,Working Women,2024-12-13,Loss-Making,False,2,December,12,Q4,Friday,"WhatsApp, YouTube",Medium,0.023230905599054514,0.38791732909379967,0.46311475409836067,0.004173437730831733,102.58028616852147,571.0,5.9679646017699115,63848.62,0
NY-CMP-42193,Email,Premium Shoppers,12,"Google, Facebook",96641,8833,1977,994,373744,63.81,4.89,Bengali,12.21,Working Women,2024-12-13,Profitable,False,2,December,12,Q4,Friday,"Facebook, Google",Medium,0.09140013037944558,0.2238197667836522,0.5027819929185635,0.010285489595513292,42.31223819766784,376.0,0.06419517102615695,373680.19,1
NY-CMP-38483,Email,Tier 2 City Customers,5,"Facebook, YouTube, WhatsApp",36445,3257,1456,519,169194,423.88,-0.23,Bengali,14.36,College Students,2024-12-13,Loss-Making,False,3,December,12,Q4,Friday,"Facebook, WhatsApp, YouTube",Short,0.08936754012896145,0.447037150752226,0.35645604395604397,0.014240636575661957,51.94780472827755,326.0,0.8167244701348747,168770.12,0
NY-CMP-6063,Email,Premium Shoppers,5,"WhatsApp, Google, Instagram",71321,5407,1356,409,277711,542.7,0.25,Hindi,10.06,College Students,2024-12-13,Profitable,False,3,December,12,Q4,Friday,"Google, Instagram, WhatsApp",Short,0.0758121731327379,0.25078601812465323,0.30162241887905605,0.005734636362361717,51.36138339189939,679.0,1.3268948655256725,277168.3,1
NY-CMP-46741,Email,College Students,27,"Instagram, YouTube",85137,12760,6291,1936,1124816,73.04,6.95,Tamil,24.65,College Students,2024-12-13,Profitable,True,2,December,12,Q4,Friday,"Instagram, YouTube",Long,0.14987608207947192,0.49302507836990594,0.30774121761246226,0.02273981934998884,88.15172413793104,581.0,0.03772727272727273,1124742.96,1
NY-CMP-48495,Email,Premium Shoppers,7,"Instagram, Email",86284,3027,1702,532,212268,551.39,-0.28,Hindi,6.1,College Students,2024-12-13,Loss-Making,False,2,December,12,Q4,Friday,"Email, Instagram",Short,0.03508182281767187,0.5622728774364056,0.3125734430082256,0.00616568541096843,70.12487611496532,399.0,1.0364473684210527,211716.61,0
NY-CMP-11229,Email,Youth,15,"YouTube, Email",11797,1211,643,342,98154,342.26,-0.16,English,18.61,Premium Shoppers,2024-12-14,Loss-Making,False,2,December,12,Q4,Saturday,"Email, YouTube",Medium,0.10265321691955583,0.5309661436829067,0.5318818040435459,0.028990421293549208,81.05202312138728,287.0,1.0007602339181287,97811.74,0
NY-CMP-15415,Email,Youth,20,"Facebook, Google, Email",40554,3649,2152,883,446798,73.78,5.86,Bengali,16.48,Premium Shoppers,2024-12-14,Profitable,False,3,December,12,Q4,Saturday,"Email, Facebook, Google",Medium,0.08997879370715589,0.5897506166072897,0.4103159851301115,0.02177343788528875,122.44395724856125,506.0,0.08355605889014722,446724.22,1
NY-CMP-15510,Email,Tier 2 City Customers,17,"Instagram, Facebook, YouTube",47294,5277,1970,730,175930,218.66,0.1,Tamil,16.87,College Students,2024-12-14,Profitable,False,3,December,12,Q4,Saturday,"Facebook, Instagram, YouTube",Medium,0.11157863576775066,0.37331817320447225,0.37055837563451777,0.015435361779506914,33.339018381656246,241.0,0.29953424657534244,175711.34,1
NY-CMP-23578,Email,Tier 2 City Customers,19,WhatsApp,81263,9858,3136,1448,347520,60.55,2.96,English,17.77,Youth,2024-12-14,Profitable,False,1,December,12,Q4,Saturday,WhatsApp,Medium,0.12130982119783912,0.31811726516534794,0.461734693877551,0.017818687471543016,35.25258673158856,240.0,0.041816298342541434,347459.45,1
NY-CMP-52748,Email,Working Women,14,"Instagram, Facebook",75547,7800,4358,3208,1799688,51.78,9.83,Hindi,20.34,Working Women,2024-12-14,Profitable,True,2,December,12,Q4,Saturday,"Facebook, Instagram",Medium,0.10324698532039657,0.5587179487179487,0.7361174850849014,0.04246363191126054,230.72923076923078,561.0,0.016140897755610974,1799636.22,1
NY-CMP-37895,Email,Youth,9,"WhatsApp, Email",63570,9173,4805,3127,2123233,61.0,10.13,Bengali,26.91,Working Women,2024-12-14,Profitable,False,2,December,12,Q4,Saturday,"Email, WhatsApp",Short,0.14429762466572282,0.5238199062465932,0.6507804370447451,0.04918986943526821,231.46549656600894,679.0,0.019507515190278223,2123172.0,1
NY-CMP-17898,Email,Youth,24,"YouTube, Facebook",75552,10358,4420,2661,859503,81.92,2.94,English,23.08,Tier 2 City Customers,2024-12-14,Profitable,False,2,December,12,Q4,Saturday,"Facebook, YouTube",Long,0.1370976281236764,0.4267233056574628,0.6020361990950226,0.035220775095298605,82.97962927206024,323.0,0.030785419015407742,859421.08,1
NY-CMP-47495,Email,College Students,22,"Email, Instagram, WhatsApp",59454,1557,369,229,128927,795.36,-0.29,Hindi,3.62,Premium Shoppers,2024-12-14,Loss-Making,False,3,December,12,Q4,Saturday,"Email, Instagram, WhatsApp",Long,0.026188313654253708,0.23699421965317918,0.6205962059620597,0.003851717294042453,82.80475272960823,563.0,3.473187772925764,128131.64,0
NY-CMP-28513,Email,Working Women,11,WhatsApp,26973,3932,1628,1146,725418,246.0,1.57,Hindi,24.86,Youth,2024-12-14,Profitable,False,1,December,12,Q4,Saturday,WhatsApp,Medium,0.1457754050346643,0.4140386571719227,0.7039312039312039,0.04248693137582026,184.49084435401832,633.0,0.21465968586387435,725172.0,1
NY-CMP-30469,Email,Youth,9,"Facebook, Google",31406,1346,307,236,118708,330.94,0.52,English,6.01,Premium Shoppers,2024-12-14,Profitable,False,2,December,12,Q4,Saturday,"Facebook, Google",Short,0.042858052601413746,0.22808320950965824,0.7687296416938111,0.007514487677513851,88.19316493313522,503.0,1.4022881355932204,118377.06,1
NY-CMP-18354,Email,College Students,29,"Google, YouTube, Facebook",65496,5905,3060,1881,1476585,44.25,16.74,Hindi,16.56,College Students,2024-12-14,Profitable,True,3,December,12,Q4,Saturday,"Facebook, Google, YouTube",Long,0.09015817759863198,0.5182049110922947,0.6147058823529412,0.02871931110296812,250.0567315834039,785.0,0.023524720893141945,1476540.75,1
NY-CMP-14145,Email,Youth,21,"Email, YouTube, WhatsApp",75369,2418,724,401,180049,149.53,2.0,English,4.7,Youth,2024-12-14,Profitable,True,3,December,12,Q4,Saturday,"Email, WhatsApp, YouTube",Long,0.032082155793496,0.29942100909842845,0.5538674033149171,0.005320489856572331,74.46195202646815,449.0,0.3728927680798005,179899.47,1
